r,l,e,ROM,QRR,theta_min,theta_max,width_r,width_l,thickness_r,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,rho,mass_crank,mass_rod,mass_slider,I_mass_crank_cg_z,I_mass_rod_cg_z,I_mass_slider_cg_z,I_area_crank_yy,I_area_crank_zz,I_area_rod_yy,I_area_rod_zz,I_area_slider_yy,I_area_slider_zz
0.06,0.328,0.266,0.24978742799146464,1.5662160440084287,1.693041875029555,5.5278030435441625,0.008,0.006,0.013,0.013,0.0032,0.0031,0.0037,7800.0,0.04964643843069525,0.19976816259119398,0.06072267226632187,1.5872767688831816e-05,0.0017960034664414118,4.157129672915744e-06,1.4646666666666666e-09,5.546666666666667e-10,1.0985e-09,2.3399999999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.116,0.176,0.046,0.24983122859812845,1.589773246255774,2.267959460437031,6.124992085614959,0.011,0.006,0.018,0.017,0.005,0.0037,0.0036,7800.0,0.18160219748616463,0.14015410782416773,0.06081211340916958,0.000211902792306326,0.0003633420052301141,4.1574276237228555e-06,5.345999999999998e-09,1.9964999999999995e-09,2.4565000000000008e-09,3.0600000000000003e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.116,0.176,0.046,0.24983122859812845,1.589773246255774,2.267959460437031,6.124992085614959,0.015,0.008,0.006,0.007,0.0029,0.0044,0.0024,7800.0,0.0829735682725148,0.0772847055781959,0.0616942726262976,9.836252644059137e-05,0.00020229386786332893,4.159491876290935e-06,2.7e-10,1.6874999999999996e-09,2.286666666666667e-10,2.986666666666667e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.116,0.176,0.046,0.24983122859812845,1.589773246255774,2.267959460437031,6.124992085614959,0.015,0.012,0.012,0.01,0.0025,0.0039,0.0049,7800.0,0.16577920526670273,0.16645174135446109,0.05945824405510506,0.0001960143525113373,0.00044137283253543343,4.151171054970385e-06,2.16e-09,3.374999999999999e-09,1e-09,1.44e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.116,0.176,0.046,0.24983122859812845,1.589773246255774,2.267959460437031,6.124992085614959,0.019,0.006,0.017,0.013,0.0039,0.0022,0.0034,7800.0,0.29784648688084664,0.10747583427019657,0.06098364436805558,0.00035629355361695,0.00028004668284308806,4.157953366111841e-06,7.778916666666669e-09,9.716916666666666e-09,1.0985e-09,2.3399999999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.116,0.176,0.046,0.24983122859812845,1.589773246255774,2.267959460437031,6.124992085614959,0.019,0.018,0.017,0.009,0.0042,0.0049,0.0033,7800.0,0.2993760808771702,0.22565015020763948,0.06106573418409388,0.00036235175894731863,0.0006064229388805127,4.158183730658098e-06,7.778916666666669e-09,9.716916666666666e-09,1.0934999999999996e-09,4.373999999999998e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.184,0.062,0.2498754670964362,1.686666718585056,2.1269062155066427,6.071436987043397,0.013,0.005,0.007,0.006,0.0021,0.0039,0.0031,7800.0,0.08007584064666413,0.04296270034295344,0.061222562489361095,8.620293316730875e-05,0.00012091579208257034,4.158585603190346e-06,3.7158333333333337e-10,1.2815833333333331e-09,9e-11,6.25e-11,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.184,0.062,0.2498754670964362,1.686666718585056,2.1269062155066427,6.071436987043397,0.01,0.013,0.011,0.01,0.0025,0.0035,0.0041,7800.0,0.09656533749523925,0.18864895369099027,0.06034040327223308,0.00010291501279121036,0.0005473029790133293,4.15567227237578e-06,1.1091666666666665e-09,9.166666666666667e-10,1.0833333333333335e-09,1.8308333333333335e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.184,0.062,0.2498754670964362,1.686666718585056,2.1269062155066427,6.071436987043397,0.019,0.012,0.013,0.014,0.0048,0.0038,0.0043,7800.0,0.21915209627115653,0.24359646276194202,0.06013456612156987,0.00024359230890475678,0.0007052318508106724,4.1547640159484796e-06,3.478583333333333e-09,7.430583333333333e-09,2.744e-09,2.016e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.184,0.062,0.2498754670964362,1.686666718585056,2.1269062155066427,6.071436987043397,0.012,0.006,0.014,0.013,0.0031,0.0028,0.0036,7800.0,0.14782347238371962,0.11223598102561518,0.06081211340916958,0.00015875334534856705,0.00031893621245687915,4.1574276237228555e-06,2.744e-09,2.016e-09,1.0985e-09,2.3399999999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.184,0.062,0.2498754670964362,1.686666718585056,2.1269062155066427,6.071436987043397,0.009,0.015,0.006,0.013,0.0031,0.0027,0.0041,7800.0,0.047353492884605684,0.28311609109217906,0.06034040327223308,5.027615585585317e-05,0.0008233187822569364,4.15567227237578e-06,1.6199999999999998e-10,3.6449999999999993e-10,2.74625e-09,3.656249999999999e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.099,0.261,0.14,0.2501517435462807,1.515825577695892,2.0980393549956577,5.883760067298991,0.006,0.017,0.006,0.009,0.0046,0.0041,0.003,7800.0,0.027625030605235388,0.3142909369128704,0.061297300978589986,2.2497335119854818e-05,0.0018247121032665097,4.158759463600915e-06,1.08e-10,1.08e-10,1.0327499999999998e-09,3.6847500000000005e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.099,0.261,0.14,0.2501517435462807,1.515825577695892,2.0980393549956577,5.883760067298991,0.015,0.018,0.01,0.009,0.0021,0.004,0.0045,7800.0,0.11814816183183453,0.33317125802369424,0.05991892720182747,0.00010282609097621221,0.001940160003558443,4.153719784479627e-06,1.2500000000000002e-09,2.8124999999999995e-09,1.0934999999999996e-09,4.373999999999998e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.099,0.261,0.14,0.2501517435462807,1.515825577695892,2.0980393549956577,5.883760067298991,0.01,0.019,0.006,0.014,0.0023,0.004,0.0027,7800.0,0.04702365126113937,0.5464759019837725,0.0615068137926579,4.006603305780421e-05,0.0031765276781447935,4.15918608406856e-06,1.8e-10,5e-10,4.344666666666667e-09,8.002166666666667e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.099,0.261,0.14,0.2501517435462807,1.515825577695892,2.0980393549956577,5.883760067298991,0.017,0.009,0.018,0.005,0.0028,0.0048,0.0031,7800.0,0.2419579054218859,0.09199736324863786,0.061222562489361095,0.00021371945951637958,0.0005276625468435866,4.158585603190346e-06,8.261999999999998e-09,7.369500000000001e-09,9.375000000000001e-11,3.0374999999999996e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.099,0.261,0.14,0.2501517435462807,1.515825577695892,2.0980393549956577,5.883760067298991,0.008,0.016,0.012,0.008,0.0042,0.0022,0.0039,7800.0,0.07487478173324687,0.26264489264981017,0.06053643865381708,6.301167547085573e-05,0.0015206729722177005,4.15645690399057e-06,1.152e-09,5.12e-10,6.826666666666668e-10,2.730666666666667e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,2.443370180227508,6.216960439773585,0.019,0.011,0.015,0.009,0.0026,0.0025,0.0039,7800.0,0.2756791404776213,0.11711784395002704,0.06053643865381708,0.00036180282965587177,0.00022594080139233706,4.15645690399057e-06,5.343749999999999e-09,8.57375e-09,6.682499999999997e-10,9.982499999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,2.443370180227508,6.216960439773585,0.014,0.016,0.014,0.013,0.0041,0.0046,0.0034,7800.0,0.18990736474554926,0.24724379969029464,0.06098364436805558,0.0002480128654530619,0.00048448697296092126,4.157953366111841e-06,3.201333333333334e-09,3.201333333333334e-09,2.929333333333333e-09,4.437333333333334e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,2.443370180227508,6.216960439773585,0.017,0.013,0.02,0.006,0.0034,0.0032,0.0043,7800.0,0.329624617925918,0.09248548190382967,0.06013456612156987,0.0004328172909342093,0.00017965709771324074,4.1547640159484796e-06,1.1333333333333336e-08,8.188333333333335e-09,2.3399999999999997e-10,1.0985e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,2.443370180227508,6.216960439773585,0.005,0.009,0.006,0.013,0.0033,0.0042,0.004,7800.0,0.028376833230639074,0.13795259146642758,0.06043964618415997,3.493960284090448e-05,0.0002641709391083608,4.156079292368321e-06,9e-11,6.25e-11,1.6477499999999998e-09,7.897499999999998e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,2.443370180227508,6.216960439773585,0.015,0.008,0.019,0.008,0.0041,0.0046,0.0046,7800.0,0.27645649358324537,0.07510226566284124,0.05980743207855156,0.00036248460345291155,0.0001424565298973602,4.15314265784777e-06,8.57375e-09,5.343749999999999e-09,3.413333333333334e-10,3.413333333333334e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,1.813214897391132,5.7647491614640884,0.012,0.009,0.015,0.009,0.0032,0.003,0.0041,7800.0,0.11771240590233928,0.1606652569128703,0.06034040327223308,7.056661560198206e-05,0.0008673756496419997,4.15567227237578e-06,3.374999999999999e-09,2.16e-09,5.467499999999998e-10,5.467499999999998e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,1.813214897391132,5.7647491614640884,0.011,0.017,0.007,0.015,0.004,0.0034,0.0034,7800.0,0.050289571693275435,0.5078550665520833,0.06098364436805558,3.0035154022108838e-05,0.002772160663750242,4.157953366111841e-06,3.144166666666667e-10,7.764166666666665e-10,4.781249999999999e-09,6.141250000000001e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,1.813214897391132,5.7647491614640884,0.011,0.017,0.007,0.015,0.002,0.0033,0.002,7800.0,0.05020226600554685,0.5071195842976003,0.06190991154604,2.980519668680304e-05,0.002759834538459193,4.159754955773021e-06,3.144166666666667e-10,7.764166666666665e-10,4.781249999999999e-09,6.141250000000001e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,1.813214897391132,5.7647491614640884,0.012,0.007,0.013,0.007,0.0048,0.0029,0.0033,7800.0,0.10195762169498064,0.09705378312337504,0.06106573418409388,6.124123184252332e-05,0.0005221380685130228,4.158183730658098e-06,2.197e-09,1.8719999999999997e-09,2.0008333333333337e-10,2.0008333333333337e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,1.813214897391132,5.7647491614640884,0.018,0.018,0.014,0.014,0.0035,0.0036,0.0045,7800.0,0.16599493226324194,0.5024092084276979,0.05991892720182747,0.00010346142298337131,0.002750153921496494,4.153719784479627e-06,4.116e-09,6.8039999999999984e-09,4.116e-09,6.8039999999999984e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,2.196056593311922,6.1730728175555845,0.01,0.018,0.015,0.017,0.0032,0.0044,0.0027,7800.0,0.13978600908052194,0.37565170782416774,0.0615068137926579,0.00016791906677216903,0.0007863693462837678,4.15918608406856e-06,2.8124999999999995e-09,1.2500000000000002e-09,7.369500000000001e-09,8.261999999999998e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,2.196056593311922,6.1730728175555845,0.009,0.01,0.018,0.011,0.0021,0.0044,0.005,7800.0,0.15059038442610834,0.13403330547507092,0.05933694716274995,0.0001797196633775204,0.0002744074790571381,4.150427959883595e-06,4.373999999999998e-09,1.0934999999999996e-09,1.1091666666666665e-09,9.166666666666667e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,2.196056593311922,6.1730728175555845,0.008,0.017,0.012,0.019,0.0034,0.0031,0.0049,7800.0,0.08923572411444998,0.39667136621724286,0.05945824405510506,0.00010629803280015398,0.0008301815426379766,4.151171054970385e-06,1.152e-09,5.12e-10,9.716916666666666e-09,7.778916666666669e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,2.196056593311922,6.1730728175555845,0.005,0.015,0.016,0.016,0.0028,0.0029,0.002,7800.0,0.07381761252462997,0.2935300004572713,0.06190991154604,8.639015308884042e-05,0.0006071437265590693,4.159754955773021e-06,1.7066666666666668e-09,1.666666666666667e-10,5.12e-09,4.5e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,2.196056593311922,6.1730728175555845,0.018,0.009,0.006,0.006,0.0027,0.0043,0.0023,7800.0,0.1014040139742683,0.06580188724236234,0.061751858019637895,0.00012539406961269161,0.00013447130965119864,4.159571416115487e-06,3.2399999999999997e-10,2.9159999999999994e-09,1.6199999999999998e-10,3.6449999999999993e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,2.4118649973630566,6.259836882340612,0.01,0.017,0.008,0.011,0.0025,0.0037,0.0047,7800.0,0.07833316362280374,0.19770880732863025,0.05969348651300586,0.00010368423863506956,0.0003080887728152592,4.152526639634038e-06,4.266666666666667e-10,6.666666666666668e-10,1.8855833333333333e-09,4.503583333333334e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,2.4118649973630566,6.259836882340612,0.019,0.01,0.012,0.008,0.0042,0.0036,0.003,7800.0,0.22520785399632354,0.08397496575510383,0.061297300978589986,0.0003082675829581989,0.00012762294117097086,4.158759463600915e-06,2.736e-09,6.8589999999999996e-09,4.266666666666667e-10,6.666666666666668e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,2.4118649973630566,6.259836882340612,0.009,0.011,0.007,0.007,0.0048,0.0037,0.0047,7800.0,0.061446966970029285,0.08086797557276469,0.05969348651300586,8.0763034405551e-05,0.00012331457032112859,4.152526639634038e-06,2.5725e-10,4.252499999999999e-10,3.144166666666667e-10,7.764166666666665e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,2.4118649973630566,6.259836882340612,0.008,0.01,0.01,0.015,0.0032,0.004,0.0039,7800.0,0.07801490987101117,0.1573635636284828,0.06053643865381708,0.00010228411810125691,0.00023907969365615065,4.15645690399057e-06,6.666666666666668e-10,4.266666666666667e-10,2.8124999999999995e-09,1.2500000000000002e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,2.4118649973630566,6.259836882340612,0.02,0.018,0.011,0.011,0.0042,0.0029,0.0036,7800.0,0.21712036441897198,0.20898443633909525,0.06081211340916958,0.00029731054071789603,0.00032484601914158843,4.1574276237228555e-06,2.218333333333333e-09,7.333333333333334e-09,1.9964999999999995e-09,5.345999999999998e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.212,0.079,0.2502615072655407,1.522833584293795,2.243438438165,6.036096686288327,0.013,0.009,0.005,0.015,0.0038,0.0043,0.0045,7800.0,0.05732168670069355,0.22430931999254797,0.05991892720182747,6.205496739587678e-05,0.0008507721779523022,4.153719784479627e-06,1.354166666666667e-10,9.154166666666667e-10,2.5312499999999995e-09,9.112499999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.212,0.079,0.2502615072655407,1.522833584293795,2.243438438165,6.036096686288327,0.007,0.02,0.01,0.006,0.0024,0.0022,0.0033,7800.0,0.061212432798503,0.2004278181464407,0.06106573418409388,6.442836024014571e-05,0.0007727082477292542,4.158183730658098e-06,5.833333333333335e-10,2.858333333333334e-10,3.6e-10,4e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.212,0.079,0.2502615072655407,1.522833584293795,2.243438438165,6.036096686288327,0.006,0.012,0.018,0.011,0.0025,0.005,0.0037,7800.0,0.0932194655580937,0.2201467506859895,0.06072267226632187,9.587923566558478e-05,0.0008423002073548085,4.157129672915744e-06,2.9159999999999994e-09,3.2399999999999997e-10,1.3309999999999998e-09,1.5840000000000001e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.212,0.079,0.2502615072655407,1.522833584293795,2.243438438165,6.036096686288327,0.013,0.011,0.008,0.005,0.0024,0.0033,0.0028,7800.0,0.0915391227241566,0.09168274020358307,0.06143942663023839,9.855005639688847e-05,0.0003500306720692323,4.159058638097635e-06,5.546666666666667e-10,1.4646666666666666e-09,1.1458333333333334e-10,5.545833333333333e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.212,0.079,0.2502615072655407,1.522833584293795,2.243438438165,6.036096686288327,0.015,0.012,0.007,0.012,0.0043,0.0026,0.0047,7800.0,0.09265176082203211,0.24009722221548807,0.05969348651300586,0.00010076124785287633,0.0009178910207378941,4.152526639634038e-06,4.2875000000000004e-10,1.96875e-09,1.728e-09,1.728e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,2.3938300189300983,6.219946138650888,0.02,0.013,0.019,0.015,0.0043,0.0046,0.0046,7800.0,0.37018269829011535,0.22669474811782728,0.05980743207855156,0.0004947174488532227,0.00042384533477430415,4.15314265784777e-06,1.1431666666666665e-08,1.2666666666666668e-08,3.656249999999999e-09,2.74625e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,2.3938300189300983,6.219946138650888,0.014,0.012,0.008,0.018,0.0028,0.0026,0.0037,7800.0,0.10822239085721838,0.25071770050121645,0.06072267226632187,0.0001402827050424726,0.00046615397345188905,4.157129672915744e-06,5.973333333333334e-10,1.8293333333333336e-09,5.831999999999999e-09,2.5919999999999997e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,2.3938300189300983,6.219946138650888,0.02,0.007,0.016,0.008,0.0031,0.0047,0.0042,7800.0,0.31113923920189357,0.06420623857241688,0.060238709918036364,0.00041405355407689445,0.00011619757077404508,4.155234355369271e-06,6.826666666666667e-09,1.066666666666667e-08,2.986666666666667e-10,2.286666666666667e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,2.3938300189300983,6.219946138650888,0.016,0.016,0.007,0.016,0.0041,0.0021,0.0032,7800.0,0.10837738826310978,0.2973851608298972,0.061145373557862384,0.00014150507197807774,0.0005563168747736173,4.158394078154065e-06,4.573333333333334e-10,2.3893333333333338e-09,5.461333333333334e-09,5.461333333333334e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,2.3938300189300983,6.219946138650888,0.012,0.013,0.019,0.005,0.0031,0.0042,0.0022,7800.0,0.22028416878702756,0.07546282572218618,0.061806992970708394,0.0002848965982384551,0.00014054486494973278,4.159641230747279e-06,6.8589999999999996e-09,2.736e-09,1.354166666666667e-10,9.154166666666667e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.153,0.036,0.24956190201916834,1.990809761495248,1.965587446494658,6.147941939199999,0.016,0.009,0.005,0.012,0.0042,0.0043,0.0035,7800.0,0.07268131900990157,0.1299127621387904,0.06089910410974749,8.395796187927898e-05,0.00025882439996555465,4.157701753168051e-06,1.666666666666667e-10,1.7066666666666668e-09,1.2959999999999999e-09,7.289999999999999e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.153,0.036,0.24956190201916834,1.990809761495248,1.965587446494658,6.147941939199999,0.009,0.012,0.014,0.006,0.0023,0.0021,0.003,7800.0,0.11336943484940289,0.08686397353742972,0.061297300978589986,0.00012656760492307025,0.0001743081434789401,4.158759463600915e-06,2.058e-09,8.504999999999998e-10,2.16e-10,8.64e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.153,0.036,0.24956190201916834,1.990809761495248,1.965587446494658,6.147941939199999,0.005,0.01,0.019,0.005,0.0024,0.0036,0.0045,7800.0,0.0845180667336938,0.06023226015274926,0.05991892720182747,9.202640609175483e-05,0.00012045441758981963,4.153719784479627e-06,2.8579166666666663e-09,1.9791666666666668e-10,1.0416666666666668e-10,4.1666666666666673e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.153,0.036,0.24956190201916834,1.990809761495248,1.965587446494658,6.147941939199999,0.01,0.011,0.009,0.019,0.0024,0.0049,0.0023,7800.0,0.08094893250663118,0.25187891697100584,0.061751858019637895,9.06869239843116e-05,0.0005045390085807548,4.159571416115487e-06,6.074999999999999e-10,7.500000000000001e-10,6.287416666666666e-09,2.1074166666666664e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.153,0.036,0.24956190201916834,1.990809761495248,1.965587446494658,6.147941939199999,0.007,0.009,0.013,0.016,0.002,0.0035,0.0043,7800.0,0.08157501017626186,0.17321701618505386,0.06013456612156987,9.028940212561602e-05,0.0003450991999540728,4.1547640159484796e-06,1.2815833333333331e-09,3.7158333333333337e-10,3.0719999999999997e-09,9.719999999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
